PLAYER_ID,PLAYER_NAME,TEAM_NAME,TEAM_ABBREVIATION,SEASON,SEASON_ORDER,SCHOOL,COUNTRY,DRAFT_YEAR,HEIGHT
1630556,Kessler Edwards,Sacramento Kings,SAC,2022-23,3,Pepperdine,USA,2021,6-7
1630557,Corey Kispert,Washington Wizards,WAS,2021-22,2,Gonzaga,USA,2021,6-6
1630557,Corey Kispert,Washington Wizards,WAS,2022-23,3,Gonzaga,USA,2021,6-6
1630558,Davion Mitchell,Sacramento Kings,SAC,2021-22,2,Baylor,USA,2021,6-0
1630558,Davion Mitchell,Sacramento Kings,SAC,2022-23,3,Baylor,USA,2021,6-0
1630559,Austin Reaves,Los Angeles Lakers,LAL,2021-22,2,Oklahoma,USA,Undrafted,6-5
1630559,Austin Reaves,Los Angeles Lakers,LAL,2022-23,3,Oklahoma,USA,Undrafted,6-5
1630560,Cam Thomas,Brooklyn Nets,BKN,2021-22,2,Louisiana State,Japan,2021,6-3
1630560,Cam Thomas,Brooklyn Nets,BKN,2022-23,3,Louisiana State,Japan,2021,6-3
1630561,David Duke Jr.,Brooklyn Nets,BKN,2021-22,2,Providence,USA,Undrafted,6-4
1630567,Scottie Barnes,Toronto Raptors,TOR,2021-22,2,Florida State,USA,2021,6-8
1630567,Scottie Barnes,Toronto Raptors,TOR,2022-23,3,Florida State,USA,2021,6-8
1630568,Luka Garza,Detroit Pistons,DET,2021-22,2,Iowa,USA,2021,6-10
1630568,Luka Garza,Minnesota Timberwolves,MIN,2022-23,3,Iowa,USA,2021,6-10
1630570,Trendon Watford,Portland Trail Blazers,POR,2021-22,2,Louisiana State,USA,Undrafted,6-8
1630570,Trendon Watford,Portland Trail Blazers,POR,2022-23,3,Louisiana State,USA,Undrafted,6-8
1630572,Sandro Mamukelashvili,Milwaukee Bucks,MIL,2021-22,2,Seton Hall,Georgia,2021,6-9
1630572,Sandro Mamukelashvili,San Antonio Spurs,SAS,2022-23,3,Seton Hall,Georgia,2021,6-9
1630573,Sam Hauser,Boston Celtics,BOS,2021-22,2,Virginia,USA,Undrafted,6-7
1630573,Sam Hauser,Boston Celtics,BOS,2022-23,3,Virginia,USA,Undrafted,6-7
1630577,Julian Champagnie,San Antonio Spurs,SAS,2022-23,3,St. John's,USA,Undrafted,6-7
1630578,Alperen Sengun,Houston Rockets,HOU,2021-22,2,Besiktas,Turkey,2021,6-11
1630578,Alperen Sengun,Houston Rockets,HOU,2022-23,3,Besiktas,Turkey,2021,6-11
1630579,Jericho Sims,New York Knicks,NYK,2021-22,2,Texas,USA,2021,6-10
1630579,Jericho Sims,New York Knicks,NYK,2022-23,3,Texas,USA,2021,6-10
1630581,Josh Giddey,Oklahoma City Thunder,OKC,2021-22,2,NBA Global Academy,Australia,2021,6-7
1630581,Josh Giddey,Oklahoma City Thunder,OKC,2022-23,3,NBA Global Academy,Australia,2021,6-7
1630583,Santi Aldama,Memphis Grizzlies,MEM,2021-22,2,Loyola-Maryland,Spain,2021,7-0
1630583,Santi Aldama,Memphis Grizzlies,MEM,2022-23,3,Loyola-Maryland,Spain,2021,7-0
1630591,Jalen Suggs,Orlando Magic,ORL,2021-22,2,Gonzaga,USA,2021,6-5
1630591,Jalen Suggs,Orlando Magic,ORL,2022-23,3,Gonzaga,USA,2021,6-5
1630595,Cade Cunningham,Detroit Pistons,DET,2021-22,2,Oklahoma State,USA,2021,6-6
1630595,Cade Cunningham,Detroit Pistons,DET,2022-23,3,Oklahoma State,USA,2021,6-6
1630596,Evan Mobley,Cleveland Cavaliers,CLE,2021-22,2,Southern California,USA,2021,6-11
1630596,Evan Mobley,Cleveland Cavaliers,CLE,2022-23,3,Southern California,USA,2021,6-11
1630598,Aaron Wiggins,Oklahoma City Thunder,OKC,2021-22,2,Maryland,USA,2021,6-5
1630598,Aaron Wiggins,Oklahoma City Thunder,OKC,2022-23,3,Maryland,USA,2021,6-5
1630600,Isaiah Mobley,Cleveland Cavaliers,CLE,2022-23,3,USC,USA,2022,6-8
1630625,Dalano Banton,Toronto Raptors,TOR,2021-22,2,Nebraska,Canada,2021,6-8
1630625,Dalano Banton,Toronto Raptors,TOR,2022-23,3,Nebraska,Canada,2021,6-8
1630631,Jose Alvarado,New Orleans Pelicans,NOP,2021-22,2,Georgia Tech,USA,Undrafted,6-0
1630631,Jose Alvarado,New Orleans Pelicans,NOP,2022-23,3,Georgia Tech,USA,Undrafted,6-0
1630639,A.J. Lawson,Dallas Mavericks,DAL,2022-23,3,South Carolina,Canada,Undrafted,6-6
1630678,Terry Taylor,Indiana Pacers,IND,2021-22,2,Austin Peay,USA,Undrafted,6-4
1630678,Terry Taylor,Chicago Bulls,CHI,2022-23,3,Austin Peay,USA,Undrafted,6-4
1630692,Jordan Goodwin,Washington Wizards,WAS,2022-23,3,St. Louis,USA,Undrafted,6-3
1630696,Dru Smith,Brooklyn Nets,BKN,2022-23,3,Missouri,USA,Undrafted,6-2
1630699,MarJon Beauchamp,Milwaukee Bucks,MIL,2022-23,3,NBA G League Ignite,USA,2022,6-7
1630700,Dyson Daniels,New Orleans Pelicans,NOP,2022-23,3,NBA G League Ignite,Australia,2022,6-7
1630702,Jaden Hardy,Dallas Mavericks,DAL,2022-23,3,NBA G League Ignite,USA,2022,6-3
1631093,Jaden Ivey,Detroit Pistons,DET,2022-23,3,Purdue,USA,2022,6-3
1631094,Paolo Banchero,Orlando Magic,ORL,2022-23,3,Duke,USA,2022,6-10
1631095,Jabari Smith Jr.,Houston Rockets,HOU,2022-23,3,Auburn,USA,2022,6-11
1631097,Bennedict Mathurin,Indiana Pacers,IND,2022-23,3,Arizona,Canada,2022,6-5
1631098,Johnny Davis,Washington Wizards,WAS,2022-23,3,Wisconsin,USA,2022,6-4
1631099,Keegan Murray,Sacramento Kings,SAC,2022-23,3,Iowa,USA,2022,6-8
1631101,Shaedon Sharpe,Portland Trail Blazers,POR,2022-23,3,Kentucky,Canada,2022,6-5
1631102,TyTy Washington Jr.,Houston Rockets,HOU,2022-23,3,Kentucky,USA,2022,6-3
1631103,Malaki Branham,San Antonio Spurs,SAS,2022-23,3,Ohio State,USA,2022,6-4
1631104,Blake Wesley,San Antonio Spurs,SAS,2022-23,3,Notre Dame,USA,2022,6-4
1631105,Jalen Duren,Detroit Pistons,DET,2022-23,3,Memphis,USA,2022,6-10
1631106,Tari Eason,Houston Rockets,HOU,2022-23,3,Louisiana State,USA,2022,6-8
1631107,Nikola Jović,Miami Heat,MIA,2022-23,3,Mega Basket,Serbia,2022,6-10
1631108,Max Christie,Los Angeles Lakers,LAL,2022-23,3,Michigan State,USA,2022,6-5
1631109,Mark Williams,Charlotte Hornets,CHA,2022-23,3,Duke,USA,2022,7-1
1631110,Jeremy Sochan,San Antonio Spurs,SAS,2022-23,3,Baylor,Poland,2022,6-8
1631111,Wendell Moore Jr.,Minnesota Timberwolves,MIN,2022-23,3,Duke,USA,2022,6-5
1631114,Jalen Williams,Oklahoma City Thunder,OKC,2022-23,3,Santa Clara,USA,2022,6-5
1631115,Orlando Robinson,Miami Heat,MIA,2022-23,3,Fresno State,USA,Undrafted,6-10
1631116,Patrick Baldwin Jr.,Golden State Warriors,GSW,2022-23,3,Wisconsin-Milwaukee,USA,2022,6-9
1631117,Walker Kessler,Utah Jazz,UTA,2022-23,3,Auburn,USA,2022,7-2
1631119,Jaylin Williams,Oklahoma City Thunder,OKC,2022-23,3,Arkansas,USA,2022,6-9
1631120,JD Davison,Boston Celtics,BOS,2022-23,3,Alabama,USA,2022,6-1
1631121,Bryce McGowens,Charlotte Hornets,CHA,2022-23,3,Nebraska,USA,2022,6-6
1631128,Christian Braun,Denver Nuggets,DEN,2022-23,3,Kansas,USA,2022,6-6
1631132,Christian Koloko,Toronto Raptors,TOR,2022-23,3,Arizona,Cameroon,2022,6-11
1631133,Jabari Walker,Portland Trail Blazers,POR,2022-23,3,Colorado,USA,2022,6-7
1631157,Ryan Rollins,Golden State Warriors,GSW,2022-23,3,Toledo,USA,2022,6-3
1631165,Keon Ellis,Sacramento Kings,SAC,2022-23,3,Alabama,USA,Undrafted,6-4
1631169,Josh Minott,Minnesota Timberwolves,MIN,2022-23,3,Memphis,USA,2022,6-8
1631172,Ousmane Dieng,Oklahoma City Thunder,OKC,2022-23,3,New Zealand Breakers,France,2022,6-9
1631197,Jared Rhoden,Detroit Pistons,DET,2022-23,3,Seton Hall,USA,Undrafted,6-5
1631207,Dalen Terry,Chicago Bulls,CHI,2022-23,3,Arizona,USA,2022,6-6
1631212,Peyton Watson,Denver Nuggets,DEN,2022-23,3,UCLA,USA,2022,6-8
1631213,Tyrese Martin,Atlanta Hawks,ATL,2022-23,3,Connecticut,USA,2022,6-6
1631216,Caleb Houstan,Orlando Magic,ORL,2022-23,3,Michigan,Canada,2022,6-8
1631217,Moussa Diabaté,LA Clippers,LAC,2022-23,3,Michigan,France,2022,6-10
1631222,Jake LaRavia,Memphis Grizzlies,MEM,2022-23,3,Wake Forest,USA,2022,6-7
1631223,David Roddy,Memphis Grizzlies,MEM,2022-23,3,Colorado State,USA,2022,6-4
1631230,Dominick Barlow,San Antonio Spurs,SAS,2022-23,3,Overtime Elite,USA,Undrafted,6-9
1631246,Vince Williams Jr.,Memphis Grizzlies,MEM,2022-23,3,Virginia Commonwealth,USA,2022,6-4
1631260,AJ Green,Milwaukee Bucks,MIL,2022-23,3,Northern Iowa,USA,Undrafted,6-4
1631288,Jamal Cain,Miami Heat,MIA,2022-23,3,Oakland,USA,Undrafted,6-7
1631323,Simone Fontecchio,Utah Jazz,UTA,2022-23,3,Baskonia,Italy,Undrafted,6-7
